Complex_id;Complex_name;subunits__UniProt_IDs
1543;PPP2CA-PPP2R1A complex;P67775,P30153
1544;PPP2CA-PPP2R1A-PPP2R3A complex;P67775,P30153,Q06190
1551;IPO13-RAN-EIF1AX complex;P47813,O94829,P62826
1552;TNPO2-RAN-NXF1 complex;Q9UBU9,P62826,O14787
1554;RANBP1-RAN-KPNB1 complex;Q14974,P62826,P43487
1557;NMI-POLR1B-RRN3 complex;Q13287,Q9H9Y6,Q9NYV6
1558;POLR1B-RRN3 complex;Q9H9Y6,Q9NYV6
1561;NMI homodimer complex;Q13287
1571;Vigilin-DNA-PK-Ku antigen complex;Q00341,P78527,P13010,P12956
5757;PLXNA1-RANBPM complex;Q9UIW2,Q96S59
1612;Heterotrimeric G protein complex GNG2	 GNB1	 GNAS;P63092,P62873,P59768
1614;G protein complex MCF2	 GNB1	 GNG2;P62873,P59768,P10911
1615;G protein complex BTK	 GNG1	 GNG2;Q06187,P62873,P59768
1617;G protein complex CACNA1A	 GNB1	 GNG2;O00555,P62873,P59768
1618;G protein complex PTHR1	 GNB1	 GNG2;P62873,P59768,Q03431
1619;G protein complex HDAC5	 GNB1	 GNG2;P62873,P59768,Q9UQL6
1620;G protein complex HDAC4	 GNB1	 GNG2;P62873,P59768,P56524
1623;FA core complex 1 Fanconi anemia core complex 1;O15360,Q00597,Q9HB96,Q9NPI8,O15287
1624;FA core complex Fanconi anemia core complex;Q0VG06,O15360,Q8NB91,Q00597,Q9HB96,Q9NPI8,O15287,Q9NW38,Q8IYD8
1625;FA core complex Fanconi anemia core complex;O15360,Q8NB91,Q00597,Q9HB96,Q9NPI8,O15287,Q8IYD8
1633;CyclinD1-CDK4-CDK6 complex;P24385,P11802,Q00534
1642;p16-cyclin D2-CDK4 complex;P30279,P11802,P42771
1656;p27-cyclinE-CDK2 complex;P24864,P24941,P46527
1661;E2F4-p107-cyclinA complex;P20248,Q16254,P28749
5712;FAK-beta5 integrin complex	 VEGF induced;P18084,Q05397
1695;SCAMP1-SCAMP2 complex;O15126,O15127
1700;ABL2-HRAS-RIN1 complex;P42684,P01112,Q13671
1703;IGHM-VPREB1-IGLL1 complex;P01871,P15814,P12018
1707;IL2-IL2RA-IL2RB complex;P60568,P01589,P14784
1714;TICAM1-TICAM2-TLR4 complex;Q8IUC6,Q86XR7,O00206
1728;CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex;P49711,P0C0S5,Q6FI13,P52294,O00505,P02545,P06748,P09874,P11388
1729;TLE1 corepressor complex MASH1 promoter-corepressor complex;P60709,P34932,P35580,P19338,Q15233,P06748,P09874,Q92878,Q04724,Q02880
1731;PRMT1 complex;Q99873
1734;SF3A1-SF3A2-SF3A3 complex;Q15459,Q15428,Q12874
1737;SF3b complex;Q86XP3,Q7RTV0,O75533,Q9Y3B4,Q13435,Q15393,Q15427,Q9BWJ5
1743;E.F.G complex;P62304,P62306,P62308
1745;SMN complex;Q9UHI6,P57678,Q8TEQ6,Q8WXD5,Q9H840,O14893,P09012,P14678,P62314,P62316,P62318,P62304,P62306,P62308,P63162
1746;SMN containing complex;P57678,P09382,P17931,O14893,Q16637,P62314,P62316,P62318
1748;PRMT5 complex;O14744
1749;SMN-PolII-RHA complex;Q9UHI6,Q08211,P57678,Q00403,P24928,O14893,P14678,P08579,P63162,P20226
1750;PPP4C-PPP4R2-Gemin3-Gemin4 complex;Q9UHI6,P57678,P60510,Q9NY27
1751;SMN complex;Q9UHI6,P57678,Q8TEQ6,Q8WXD5,Q9H840,O14893,Q16637,P09012,P14678,Q9Y3F4
1752;SMN complex;Q9UHI6,P57678,Q8TEQ6,Q8WXD5,Q9H840,O14893,Q16637
1760;TOP1-PSF-P54 complex;Q15233,P23246,P11387
1767;CPSF6-ITCH-NUDT21-POLR2A-UBAP2L complex;Q16630,Q96J02,O43809,P24928,Q14157
1768;CPSF6-EWSR1-ITCH-NUDT21-POLR2A-UBAP2L complex;Q16630,Q01844,Q96J02,O43809,P24928,Q14157
1769;CPSF6-ITCH-NUDT21-POLR2A complex;Q16630,Q96J02,O43809,P24928
1772;MICB-KLRK1-HCST complex;Q9UBK5,P26718,Q29980
1773;ULBP3-KLRK1-HCST complex;Q9UBK5,P26718,Q9BZM4
1774;MICA-KLRK1-HCST complex;Q9UBK5,P26718,Q29983
1775;ULBP2-KLRK1-HCST complex;Q9UBK5,P26718,Q9BZM5
1779;TGF-beta-receptor-PAR6 complex;Q9NPB6,P36897,P37173
1784;RNF11-SMURF2-STAMBP complex;Q9Y3C5,Q9HAU4,O95630
1787;Nogo-potassium channel complex;P78357,Q09470,P16389,Q9NQC3
1793;LINGO-1-Nogo-66-p75 signaling complex;Q96FE5,P08138,Q9BZR6
1794;SORT1-NGFR complex;P08138,Q99523
1795;SORT1-NGFR-NGFB complex;P01138,P08138,Q99523
5718;eNOS-HSP90-AKT complex	 VEGF induced;P31749,P07900,P29474
1810;ITGA4-PXN-GIT1 complex;Q9Y2X7,P13612,P49023
1812;AXIN-MEKK4-CCD1 complex;O15169,Q155Q3,Q9Y6R4
1813;MAD1L1 homodimer complex;Q9Y6D9
1814;MAD1L1-MAD2L1 complex;Q9Y6D9,Q13257
1816;JUN-TCF4-CTNNB1 complex;P35222,P05412,P15884
1826;SMAD3-HEF1-APC10-CDH1 complex;Q9UM13,P12830,Q14511,P84022
1827;PML-SMAD2/3-SARA complex;P29590,Q15796,P84022,O95405
1828;TGF-beta receptor I-Axin-SMAD3 complex;O15169,P84022,P36897
1831;PIAS3-SMAD3-P300 complex;Q09472,Q9Y6X2,P84022
1834;ITGAE-ITGB7-CDH1 complex;P12830,P38570,P26010
1851;BUB1-BUB3 complex;O43683,O43684
1856;CDCA5-PDS5A-RAD21-SMC1A-PDS5B-SMC3 complex;Q96FF9,Q29RF7,Q9NTI5,O60216,Q14683,Q9UQE7
1863;TSG101-VPS37B-VPS28 complex;Q99816,Q9UK41,Q9H9H4
1874;SNARE complex SNAP25	 VAMP3	 VAMP2	 NAPB	 STX13;Q9H115,P60880,Q86Y82,P63027,Q15836
1890;ELK1-SRF-ELK4 complex;P19419,P28324,P11831
1893;mTOR-RICTOR complex;P42345,Q9BVC4,Q6R327
1895;RICTOR-mTOR complex;P42345,Q9BVC4,Q8N6M7
1897;RAPTOR-mTOR complex;P42345,Q9BVC4,Q8N122
1899;NTF4 homodimer complex;P34130
1909;APC-DLG4 complex;P25054,P78352
1927;PKD2-PACS1 complex;Q6VY07,Q13563
5721;CIN85-CBL-SH3GL2 complex;P22681,Q99962,Q96B97
1932;NEK2-NEK11 complex;Q8NG66,P51955
5713;SH3P2/OSTF1-CBL-SRC complex;P22681,Q92882,P12931
1944;IRAK1-IRAK2 complex;P51617,O43187
1945;IRAK1-IRAK3 complex;P51617,Q9Y616
1957;DAP12 signaling homodimer complex;O43914
5716;eNOS-HSP90 complex	 VEGF induced;P07900,P29474
1970;BMP4-TWSG1 complex;P12644,Q9GZX9
1972;BMP4-BGN complex;P21810,P12644
1976;MTNR1A homodimer complex;P48039
1977;MTNR1B homodimer complex;P49286
1978;MTNR1A-MTNR1B complex;P48039,P49286
1982;CACY homodimer  complex;P06703
1984;PEX14 homodimer complex;O75381
1985;AIRE homodimer complex;O43918
1986;Endoglin homodimer complex;P17813
1987;MYOM1 homodimer complex;P52179
1989;BANF1 homodimer protein;O75531
1990;PGRMC1-SCAP complex;O00264,Q12770
1991;PRMT2 homodimer complex;P55345
1992;LEPR homodimer complex;P48357
1993;SLC1A2 homotrimer complex;P43004
2000;BAX homo-oligomer complex;Q07812
2001;NOD1 homodimer complex;Q9Y239
2003;COX1 homodimer complex;P23219
2004;C1D homodimer protein;Q13901
2005;PTPRA homodimer complex;P18433
2007;PRNP homo-oligomer complex;P04156
2010;AXL homodimer complex;P30530
2013;STAT5B homodimer complex;P51692
2016;IL12A homodimer complex;P29459
2018;IL12A-IL12B complex;P29459,P29460
2019;IL12A-IL12B-IL12RB1 complex;P29459,P29460,P42701
2020;IL12B-IL12RB1-IL12RB2 complex;P29460,P42701,Q99665
2021;IL12A-IL12B-IL12RB2 complex;P29459,P29460,Q99665
2023;STAT5A homodimer complex;P42229
2026;IL12RB1-IL12RB2 complex;P42701,Q99665
2028;JAK2-IL12RB2 complex;Q99665,O60674
2029;BNIP2-ARHGAP8 complex;P85298,Q12982
2051;MALT1 oligomer complex;Q9UDY8
2052;BCL10 oligomer complex;O95999
2053;BCL10-MALT1 complex;O95999,Q9UDY8
2054;CASP8-FADD-MALT1-BCL10 complex;O95999,Q14790,Q13158,Q9UDY8
2055;CASP8-CHUK-IKBKB-MALT1-BCL10 complex;O95999,Q14790,O15111,O14920,Q9UDY8
2056;BCL10-CHUK-BCL10-IKBKB complex;O95999,Q14790,O15111,O14920
2073;TNFRSF11A-TRAF6-SRC complex;P12931,Q9Y6Q6,Q9Y4K3
2074;TRAF6 oligomer complex;Q9Y4K3
2077;B-raf-MAP3K11 complex;Q9NY11,Q16584
2084;NFKB1-NFKB2-REL-RELA-RELB complex;P19838,Q00653,Q04864,Q04206,Q01201
2086;NFKB1-NFKB2-RELA-RELB complex;P19838,Q00653,Q04206,Q01201
2100;CHUK-IKBKB-MAP3K14 complex;O15111,O14920,Q99558
2101;IKKA-IKKB complex;O15111,O14920
2104;IKKB-NIK complex;O14920,Q99558
2105;IkappaB kinase complex IKBKB	 CHUK	 IKBKAP	 NFKBIA	 RELA	 MAP3K14;O15111,O95163,O14920,Q99558,P25963,Q04206
2112;CDC37-HSP90AA1-HSP90AB1-MAP3K11 complex;Q16543,P07900,P08238,Q16584
2118;CHUK-ERC1-IKBKB-IKBKG;O15111,Q8IUD2,O14920,Q9Y6K9
2121;CHUK-IKBKB-IKBKG complex;O15111,O14920,Q9Y6K9
2123;IKBKG homodimer complex;Q9Y6K9
2124;IKK-alpha--ER-alpha-AIB1 complex;O15111,P03372,Q9Y6Q9
2129;DNAJB2-HSPA8-PSMA3 complex;P25686,P11142,P25788
2143;MAP2K5-PRKCI-SQSTM1 complex;Q13163,P41743,Q13501
2145;HSF1-YWHAE complex;Q00613,P62258
2152;ARNT-HLF complex;P27540,Q16534
2153;ITGAM-ITGB2-CD11 complex;P08962,P11215,P05107
2156;YBX1-AKT1 complex;P31749,P67809
2159;AR-AKT-APPL complex;P31749,Q9UKG1,P10275
2160;AOF2-AR complex;O60341,P10275
2162;APPBP1-UBA3 complex;Q13564,Q8TBC4
2170;Ubiquitin E3 ligase CDC34	 CUL1	 RBX1;P49427,Q13616,P62877
2171;Ubiquitin E3 ligase CHEK1	 CUL4A;O14757,Q13619
2172;Ubiquitin E3 ligase CDT1	 DDB1	 CUL4A	 RBX1;Q9H211,Q13619,Q16531,P62877
2174;COP9 signalosome complex;P61201,Q9UNS2,Q9BT78,Q92905,Q7L5N1,Q99627,Q13098,Q9UBW8,Q9H9Q2
2179;CNS-P53 complex;P61201,Q9UNS2,Q9BT78,Q92905,Q7L5N1,Q9UBW8,Q99627,Q13098,P04637
2183;Kaiso-NCOR complex;Q92828,Q13227,O15379,O75164,P52732,O75376,O60907,Q9BZK7,Q9UPN9,Q86T24
2187;Ubiquitin E3 ligase NFKBIA	 FBXW11	 BTRC	 CUL1	 SKP1A;Q9Y297,Q13616,Q9UKB1,P25963,P63208
2188;Ubiquitin E3 ligase CDC34	 NEDD8	 BTRC	 CUL1	 SKP1A	 RBX1;Q9Y297,Q13616,Q15843,P62877,P63208
2189;Ubiquitin E3 ligase SMAD3	 BTRC	 CUL1	 SKP1A	 RBX1;Q9Y297,Q13616,P62877,P63208,P84022
2191;Ubiquitin E3 ligase FBXO18	 SKP1A	 CUL1	 RBX1;Q13616,Q8NFZ0,P62877,P63208
2192;Ubiquitin E3 ligase NIPA	 SKP1A	 CUL1	 RBX1;Q13616,P62877,P63208,Q86WB0
2196;LIG1-9-1-1 complex;O60921,P18858,O60671,Q99638
2197;FEN1-9-1-1 complex;P39748,O60921,O60671,Q99638
2198;RAD9-RAD1-HUS1-POLB complex;O60921,P06746,O60671,Q99638
2199;CTF18-RFC subcomplex;Q8WVB6,P35250,P40938,P35249,P40937
2200;RFC2-5 subcomplex;P35250,P40938,P35249,P40937
2201;PCNA-RFC2-5 complex;P12004,P35250,P40938,P35249,P40937
2202;CHL12-RFC2-5 complex;Q8WVB6,P35250,P40938,P35249,P40937
2203;BRD4-RFC complex;O60885,P35251,P35250,P40938,P35249,P40937
2204;MCM8-ORC2-CDC6 complex;Q99741,Q9UJA3,Q13416
2205;ORC5-ORC1 complex;Q13415,O43913
2210;BRCA1-IRIS-pre-replication complex;Q5YLB2,Q99741,O75496,Q13415
2211;BARD1-BRCA1-CSTF complex;Q99728,P38398,Q05048,P33240,Q12996
2213;BRCA1-BARD1-POLR2A complex;Q99728,P38398,P24928
2214;LMO4-BRCA1-CTIP-LDB1 complex;P38398,Q86U70,P61968,Q99708
2215;BRCA1-LMO4-CTIP complex;P38398,P61968,Q99708
2217;MDC1-MRN-ATM-FANCD2 complex;Q13315,Q9BXW9,Q14676,P49959,O60934,Q92878
2218;MDC1-MRE11-RAD50-NBS1 complex;Q14676,P49959,O60934,Q92878
2219;TERF1 homodimer complex;P54274
2220;RAD52-ERCC4-ERCC1 complex;P07992,Q92889,P43351
2222;BLM complex II;P54132,Q9H9A7,P27694,P15927,P35244,Q13472
2223;BLM-TOP3A complex;P54132,Q13472
2224;MSH2/6-BLM-p53-RAD51 complex;P54132,P43246,P52701,Q06609,P04637
2226;MutS-alpha-PK-zeta complex;P43246,P52701,Q05513
2228;BLM-RAD51L3-XRCC2 complex;P54132,O75771,O43543
2231;PCNA homotrimer complex;P12004
2233;Replication-coupled CAF-1-MBD1-ETDB1 complex;Q13111,Q9UIS9,Q15047
2234;Chromatin assembly complex CAF-1 complex;Q13111,Q13112,Q09028
2235;ASF1-interacting protein complex;Q9Y294,Q9NVP2,Q13111,Q13112,P54198,P68431
2236;ASF1-histone containing complex;Q9Y294,Q9NVP2,Q13112,O96017,P68431,P49321,P50502
2237;SP1-MCAF2 complex;Q5U623,P08047
2238;MBD1-MCAF1-SETDB1 complex;Q6VMQ6,Q9UIS9,Q15047
2241;HD-RAB8A-OPTN complex;P42858,Q96CV9,P61006
2242;TGM2-HD-CALM1 complex;P62158,P42858,P21980
2243;TGM2-HD complex;P42858,P21980
2254;CTGF/Hcs24-actin complex;P29279,P60709,P63261
2255;Cofilin-actin-CAP1 complex;P60709,Q01518,P23528
2256;RIAM-Rap1-GTP complex;Q7Z5R6,P62834
2258;VILIP-1-AChR-alpha-4-AChR-beta-2 complex;P43681,P17787,P62760
2266;PPP3CA-PPP3CA-RCAN1 complex;Q08209,P16298,P53805
2272;PICK1-GRIP1-GLUR2 complex;P42262,Q9Y3R0,Q9NRD5
2294;ABI1-WASF2 complex;Q8IZP0,Q9Y6W5
2297;ABI1-WASL complex;Q8IZP0,O00401
2300;Profilin 2 complex;P60709,Q7L576,Q05193,P11142,Q9Y2A7,P35080,O75116,P17600,Q92777
2307;AP3D1-AP3S2 complex;O14617,P59780
2308;AP3D1-AP3S1 complex;O14617,Q92572
2318;ITGA6-ITGB4-Laminin10/12 complex;P23229,P16144,O15230,P07942,P11047
2319;ITGA6-ITGB4-Laminin10/12 complex;P23229,P16144,O15230,P55268,P11047
2320;ITGA6-ITGB4-CD151 complex;P48509,P23229,P16144
2321;ITGA6-ITGB4-FYN complex;P06241,P23229,P16144
2322;ITGA6-ITGB4-LAMA5 complex;P23229,P16144,O15230
2323;ITGA6-ITGB4 complex;P23229,P16144
2342;ITGAV-ITGB8-MMP14-TGFB1 complex;P06756,P26012,P50281,P01137
2343;ITGAV-ITGB5-PLAUR complex;P06756,P18084,Q03405
2345;ITGAV-ITGB5-ICAM4 complex;Q14773,P06756,P18084
2346;ITGAV-ITGB5-ADAM9 complex;Q13443,P06756,P18084
2347;ITGAV-ITGB5-SPP1 complex;P06756,P18084,P10451
2348;ITGAV-ITGB5-CYR61 complex;O00622,P06756,P18084
2350;ITGAV-ITGB5 complex;P06756,P18084
2351;ITGB6-FYN-FN1 complex;P02751,P06241,P18564
2352;ITGAV-ITGB6-SPP1 complex;P06756,P18564,P10451
2353;ITGAV-ITGB6-TGFB3 complex;P06756,P18564,P10600
2354;ITGAV-ITGB6 complex;P06756,P18564
2355;ITGAV-ITGB3-CD47-FCER2 complex;Q08722,P06734,P06756,P05106
2356;ITGB3-ITGAV-CD47 complex;Q08722,P06756,P05106
2358;ITGAV-ITGB3-SPP1 complex;P06756,P05106,P10451
2359;ITGAV-ITGB3-ADAM15 complex;Q13444,P06756,P05106
2362;ITAGV-ITGB3-F11R complex;Q9Y624,P06756,P05106
2363;ITGAV-ITGB3-PXN-PTK2b complex;P06756,P05106,Q14289,P49023
2364;ITGAV-ITGB3-ADAM23 complex;O75077,P06756,P05106
2365;ITGAV-ITGB3-COL4A3 complex;Q01955,P06756,P05106
2366;ITGAV-ITGB3-PPAP2b complex;P06756,P05106,O14495
2369;ITGAV-ITGB3-EGFR complex;P00533,P06756,P05106
2370;ITGA2b-ITGB3-CD9 complex;P21926,P08514,P05106
2373;ITGAV-ITGB3-SPP1 complex;P06756,P05106,P10451
2374;ITGAV-ITGB3-LAMA4 complex;P06756,P05106,Q16363
2375;FN1-TGM2 complex;P02751,P21980
2376;ITGA2B-ITGB3-FN1-TGM2 complex;P02751,P08514,P05106,P21980
2377;ITGA2b-ITGB3-CD47-SRC complex;Q08722,P08514,P05106,P12931
2378;ITGA2b-ITGB3-TLN1 complex;P08514,P05106,Q9Y490
2379;ITGA2B-ITGB3-CIB1 complex;Q99828,P08514,P05106
2381;ITGA2B-ITGB3 complex;P08514,P05106
2382;ITGA2B-ITGB3-F11R complex;Q9Y624,P08514,P05106
2383;ITGA5-ITGB1-FN1-TGM2 complex;P02751,P08648,P05556,P21980
2384;ITGA5-ITGB1-ADAM15 complex;Q13444,P08648,P05556
2385;ITGA5-ITGB4 complex;P08648,P05556
2390;CD98-LAT2-ITGB1 complex;P05556,Q9UHI5,P08195,Q01650
2395;ITGA7-ITGB1-CD151 complex;P48509,Q13683,P05556
2396;ITGA7-ITGB1-CD9 complex;P21926,Q13683,P05556
2397;ITGA7-ITGB1-ITGB1BP3 complex;Q13683,P05556,Q9NPI5
2398;ITGA3-ITGB1-BSG complex;P35613,P26006,P05556
2399;ITGA3-ITGB1-CD63 complex;P08962,P26006,P05556
2400;ITGA3-ITGB1-CD151 complex;P48509,P26006,P05556
2401;ITGA3-ITGB1-THBS1 complex;P26006,P05556,P07996
2406;ITGA3-ITGB1 complex;P26006,P05556
2411;ITGA6-ITGB1-CD151 complex;P48509,P23229,P05556
2413;ITGA6-ITGB1 complex;P23229,P05556
2416;ITGB1-RAP1A-PKD1 complex;P05556,P98161,P62834
2417;ITGA4-ITGB1-EMILIN1 complex;Q9Y6C2,P13612,P05556
2418;ITGA4-ITGB1 complex;P13612,P05556
2419;ITGA4-ITGB1-CD81 complex;P60033,P13612,P05556
2420;ITGA4-ITGB1-CD53 complex;P19397,P13612,P05556
2421;ITGA4-ITGB1-VCAM1 complex;P13612,P05556,P19320
2422;ITGA4-ITGB1-JAM2 complex;P13612,P05556,P57087
2423;ITGA4-ITGB1-CD47 complex;Q08722,P13612,P05556
2424;ITGA4-ITGB1-CD63 complex;P08962,P13612,P05556
2426;ITGA4-ITGB1-THBS1 complex;P13612,P05556,P07996
2428;ITGA4-ITGB1-THBS2 complex;P13612,P05556,P35442
2429;ITGA2-ITGB1-CD47 complex;Q08722,P17301,P05556
2430;ITGA2-ITGB1-CHAD complex;O15335,P17301,P05556
2431;ITGA2-ITGB1-COL6A3 complex;P12111,P17301,P05556
2432;ITGA2-ITGB1 complex;P17301,P05556
2434;ITGA1-ITGB1-COL6A3 complex;P12111,P56199,P05556
2435;ITGA1-ITGB1-PTPN2 complex;P56199,P05556,P17706
2436;ITGAV-ITGB1 complex;P06756,P05556
2437;ITGA6-ITGB1-CYR61 complex;O00622,P23229,P05556
2439;ITGA8-ITGB1 complex;P53708,P05556
2440;ITGA9-ITGB1-ADAM9 complex;Q13443,Q13797,P05556
2442;ITGA9-ITGB1-VCAM1 complex;Q13797,P05556,P19320
2443;ITGA9-ITGB1-TNC complex;Q13797,P05556,P24821
2444;ITGB1-ITGA9 complex;Q13797,P05556
2445;ITGA9-ITGB1-ADAM15 complex;Q13444,Q13797,P05556
2446;ITGA9-ITGB1-FIGF complex;O43915,Q13797,P05556
2447;ITGA9-ITGB1-ADAM12 complex;O43184,Q13797,P05556
2453;Multiprotein complex monoubiquitination;Q13191,P00533,Q96B97,Q5U5U6
2454;CIN85-CBL-SH3GL2-EGFR complex	 EGF stimulated;P22681,P00533,Q3V639,Q96B97
2455;CIN85-SH3GL2 complex;Q99962,Q96B97
2456;MET-CIN85-SH3GL3-CBL complex	 HGF stimulated;P22681,P08581,Q99963,Q96B97
2457;CIN85-SH3GL3 complex;Q99963,Q96B97
5714;eNOS-CAV1 complex;Q03135,P29474
2462;Caveolin-1 homodimer complex;Q03135
2470;p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex;P56945,P03372,P27986,P12931
2471;SRC-PRKCD-CDCP1 complex;Q9H5V8,Q05655,P12931
2476;CRKL-PDGFRA-CRK-RAPGEF1 complex;P46108,P46109,P16234,Q13905
2480;CIN85 complex CIN85	 CRK	 BCAR1	 CBL	 PIK3R1	 GRB2	 SOS1;P56945,P22681,P46108,P62993,P27986,Q96B97,Q07889
2486;GIPC1-LHCGR complex;O14908,P22888
2487;GIPC1-NTRK1-RGS19 complex;O14908,P04629,P49795
2489;NCR3-CD247 complex;P20963,O14931
5709;ArgBP2a-CBL-PTK2B complex;O94875,P22681,Q14289
2510;ZAP70-CRKL-WIPF1-WAS complex;P46109,P42768,O43516,P43403
2511;CRKL-WIPF1-WAS complex;P46109,P42768,O43516
2513;N-WASp homomer;O00401
5720;CIN85-CBL complex;P22681,Q96B97
2528;ERBB2-MEMO-SHC complex;P04626,Q9Y316,P29353
2529;LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex	 C305 activated;P22681,P62993,O43561,Q13094,P27986,P19174,P15498
2534;Cbl-SLP-76-Grb2 complex	 Fc receptor gamma-R1 stimulated;P22681,P62993,Q13094
2535;SLP-76-Cbl-Grb2-Shc complex	 Fc receptor gamma-R1 stimulated;P22681,P62993,Q13094,P29353
2536;PLC-gamma-2-SLP-76-Lyn-Grb2 complex;P62993,Q13094,P07948,P16885
2537;PKC-alpha-PLD1-PLC-gamma-2 signaling complex	 lacritin stimulated;P16885,Q13393,P17252
2540;BCR-ABL p210 fusion protein-GRB2 complex;A1Z199,P62993
2541;HGF-Met complex;P14210,P08581
2542;EGFR-CBL-GRB2 complex;P22681,P00533,P62993
2547;PLC-gamma-1-SLP-76-SOS1-LAT complex;O43561,Q13094,P19174,Q07889
2551;PDGFRA-PLC-gamma-1-PI3K-SHP-2 complex	 PDGF stimulated;P16234,P27986,P19174,Q06124
2559;p56LCK-CAML complex;P49069,P06239
2563;FGFR2-c-Cbl-Lyn-Fyn complex;P22681,P21802,P06241,P07948
2564;p21rasGAP-Fyn-Lyn-Yes complex	 thrombin stimulated;P06241,P07948,P20936,P07947
2565;CD20-LCK-LYN-FYN-p75/80 complex	 Raji human B cell line;P06241,P06239,P07948,P11836
2572;RAB5-EEA1 complex;Q15075,P20339
2573;Class C VPS/HOPS complex;Q15075,P20339,Q9H270,Q9H269,Q9P253,Q96JC1
2574;CD19-Vav-PI 3-kinase p85 subunit complex;P15391,P27986,P15498
2577;Sam68-p85 P13K-IRS-1-IR signaling complex;P06213,P35568,Q07666,P27986
2578;Sam68-p120GAP complex;Q07666,P20936
2579;Chromosomal passenger complex CPC INCENP	 BIRC5	 AURKB;Q96GD4,O15392,Q9NQS7
2580;Survivin homodimer complex;O15392
2581;RasGAP-AURKA/AURKB-survivin complex;O15392,P20936,O14965,Q96GD4
2582;Chromosomal passenger complex CPC CDCA8	 AURKB	 BIRC5;Q96GD4,O15392,Q53HL2
2589;PGC-1-SRp40-SRp55-SRp75 complex;Q9UBK2,Q08170,Q13243,Q13247
2590;FOXO1-FHL2-SIRT1 complex;Q14192,Q12778,Q96EB6
2592;SIRT1 homotrimer complex;Q96EB6
2593;FOXO3-SIRT1 complex	 oxidative stress stimulated;O43524,Q96EB6
2598;NELF complex Negative elongation factor complex;Q8WX92,P18615,Q8IXH7,Q9H3P2
2599;POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex;O60563,P50750,Q9P2I0,P19338,P24928,Q9UBK2
2600;BRD4 complex;O60885,O60563,P50750,Q15648,Q93074,O60244,Q9NVC6,O75448
2601;P-TEFb-BRD4-TRAP220 complex;O60885,O60563,P50750,Q15648
2602;P-TEFb-7SKRNA-HEXIM1 complex;O60563,P50750,O94992
2603;Transcription elongation factor complex SUPT5H	 CDK9	 CCNT1;O60563,P50750,O00267
2604;P-TEFb-SKP2 complex;O60563,P50750,Q13309
2605;Heterotrimeric complex CCNT1	 CDK9	 GRN;O60563,P50750,P28799
2625;CDK8-MED6-PARP1 complex;P49336,O75586,P09874
2626;CCNC-CDK8-MED1-MED6-MED7 xcomplex;P24863,P49336,Q15648,O75586,O43513
2628;CCNC-CDK3 complex;P24863,Q00526
2635;BETA2-Cyclin D1 complex;P24385,Q13562
2638;HES1 promoter corepressor complex;P50613,Q92793,Q09472,P24928,Q06330,Q7KZ85
2639;HES1 promoter-Notch enhancer complex;O60563,P50613,P49336,P50750,Q09472,Q92585,Q15648,P46531,P24928,Q06330,Q9BT40,Q9Y5B9,Q7KZ85
2641;p300/CBP-PCAF-MyoD complex;P15172,Q92831,Q92793,Q09472
2642;SMAD1-P300 complex;Q09472,Q15797
2649;MYC-DNMT3A-ZBTB17 complex;Q9Y6K1,P01106,Q13105
2650;DNMT3B-DNMT3L complex;Q9UBC3,Q9UJW3
2651;DNMT3L-DNMT3A	complex;Q9Y6K1,Q9UJW3
2653;MYC-MAX-BLOC1S1 complex;P78537,P61244,P01106
2655;MYC-MAX complex;P61244,P01106
2657;ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex;P51946,P50613,P03372,Q92769,P51948,Q13330
2660;ERCC2/CAK complex;P51946,P50613,P18074,P51948
2670;Er-alpha-p53-hdm2 complex;P03372,Q00987,P04637
2678;FOXO3-TP53 complex	 oxidative stress stimulated;O43524,P04637
2679;p53-SP1 complex;P08047,P04637
2681;p53 homotetramer complex;P04637
2685;RNA polymerase II RNAPII;Q9Y5B0,Q00403,P35269,P13984,P24928,P30876,P19387,O15514,P19388,P61218,P62487,P52434,P36954,P52435,P53803,P62875,Q9BWH6
2686;BRCA1-core RNA polymerase II complex;P38398,P24928,P30876,P19387,O15514,P19388,P61218,P62487,P52434,P36954,P52435,P53803,P62875
2688;MT1-MMP-claudin-1 complex;O95832,P50281
2692;SMAD3-SMAD4-cJun-cFos complex;P01100,P05412,P84022,Q13485
2693;NFAT-JUN-FOS DNA-protein complex;P01100,P05412,Q13469
2694;ERG-JUN-FOS DNA-protein complex;P11308,P01100,P05412
2695;ETS2-FOS-JUN complex;P15036,P01100,P05412
2699;ER-alpha-GRIP1-c-Jun complex;P03372,Q9Y3R0,P05412
2700;ER-alpha-c-Jun complex;P03372,P05412
2704;Ectodermin-SMAD4 complex;Q13485,Q9UPN9
2705;SMAD3-SMAD4-CTCF protein-DNA complex;P49711,P84022,Q13485
2706;SMAD3-SMAD4-SP1 complex;P84022,Q13485,P08047
2707;SMAD3-SMAD4-FOXO3-FOXG1 complex;P55316,O43524,P84022,Q13485
2708;SMAD3-SMAD4-cJUN complex;P05412,P84022,Q13485
2709;MMP-9-TIMP-1-LRP complex;Q07954,P14780,P01033
